reactions	name	reaction	gene reaction rule	subsystem	spontaneous	proteomic evidence (#studies)	references	notes	metatlas
5FLUDPK	Nucleoside-diphosphate kinase (ATP:5-fluorouridine 5-diphosphate)	atp_c + 5fludp_c --> adp_c + 5flutp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	5-fluorouracil metabolism	0
5FLUMPK	Uridylate kinase (ATP:5-fluorouridine 5-monophosphate)	atp_c + 5flump_c --> adp_c + 5fludp_c	CMPK1	5-fluorouracil metabolism	0
5FLURAPT	5-fluorouracil phosphoribosyltransferase	5flura_c + prpp_c --> 5flump_c + ppi_c	UMPS	5-fluorouracil metabolism	0
D5FURADy	"5,6-dihydro-5-fluorouracil:NADP + 5-oxidoreductase"	5flura_c + nadph_c + h_c --> 56dh5flura_c + nadp_c	DPYD	5-fluorouracil metabolism	0
L2HGDHx	L-2-hydroxyglutarate dehydrogenase	akg_c + h_c + nadh_c --> 2hglut__L_c + nad_c	LDHB or LDHA or PHGDH or MDH1 or MDH2 or (LDHA and LDHB)	"Alanine, aspartate and glutamate metabolism"	0	LDHA (22);LDHB (22);MDH1 (16);PHGDH (2)	pubmed:27813142;pubmed:31473074
PYR_2HBtex	Pyruvate/2-hydroxybutyrate exchange	2hb_e + pyr_c <=> 2hb_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_2OBUTtex	Pyruvate/2-oxobutyrate exchange	2obut_e + pyr_c <=> 2obut_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_5OXPROtex	Pyruvate/5-oxoproline exchange	5oxpro_e + pyr_c <=> 5oxpro_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_ACACtex	Pyruvate/Acetoacetate exchange	acac_e + pyr_c <=> acac_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_ACtex	Pyruvate/Acetate exchange	ac_e + pyr_c <=> ac_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_BUTtex	Pyruvate/Butyrate exchange	but_e + pyr_c <=> but_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_Cltex	Transport of pyruvate via chlroide anion exchange	pyr_c + cl_e <=> pyr_e + cl_c	SLC4A1	"Transport, extracellular"	0		pubmed:942406
PYR_DLACtex	Pyruvate/D-lactate exchange	lac__D_e + pyr_c <=> lac__D_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_GLYCLTtex	Pyruvate/Glycolate exchange	glyclt_e + pyr_c <=> glyclt_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_LLACtex	Pyruvate/L-lactate exchange	lac__L_e + pyr_c <=> lac__L_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYR_PPAtex	Pyruvate/Propanoate exchange	ppa_e + pyr_c <=> ppa_c + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PYRt2	Pyruvate transport in via proton symport	h_c + pyr_c <=> h_e + pyr_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
RNAMHt	Dihydronicotinamide riboside transport	rnamh_c <=> rnamh_e	SLC29A1	"Transport, extracellular"	0		pubmed:32694608;pubmed:37447389
RNAMt	Transport of nicotinamide ribonucleoside	rnam_c <=> rnam_e	SLC29A1	"Transport, extracellular"	0		pubmed:33573263;pubmed:37447389
SARCS_Cl_2Nat	Sarcosine transport via Na:Cl cotransport(2:1:1)	cl_e + 2.0 na1_e + sarcs_e --> cl_c + 2.0 na1_c + sarcs_c	SLC6A9	"Transport, extracellular"	0		pubmed:2703819;pubmed:7320944;pubmed:7915653	Spontaneous according to KEGG
SPMDtex2	Spermidine excretion cytosol to extracellular	spmd_c <=> spmd_e	SLC22A16 or PANX1	"Transport, extracellular"	0		pubmed:1000842;pubmed:6466732;pubmed:8679659
TCHOGTHABCte	ATP-binding Cassette (ABC) export of taurocholate with glutathione cotransport	tchola_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + tchola_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
TCHOLAte	Transport of taurocholate	tchola_e <=> tchola_c	SLCO1A2 or SLCO2B1	"Transport, extracellular"	0				MAR01731
TDCHOGTHABCte	ATP-binding Cassette (ABC) export of taurochenodeoxycholate with glutathione cotransport	tdchola_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + tdchola_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
TDCHOLAte	Transport of taurochenodeoxycholate	tdchola_e <=> tdchola_c	SLCO1A2	"Transport, extracellular"	0				MAR01733
TDECHOLAte	Transport of taurodeoxycholate	tdechola_e <=> tdechola_c	SLCO1A2	"Transport, extracellular"	0
TETIODTHYt2	"3,3',5,5'-Tetraiodo-L-thyronine transport"	tetiodthy__L_c <=> tetiodthy__L_e	(SLC7A5 and SLC3A2) or SLC16A10 or SLCO1A2 or SLCO2B1	"Transport, extracellular"	0	SLC16A10(2);SLC3A2(4);SLC7A5(1)	pubmed:34925607;pubmed:4479710;pubmed:7915653
TMCU2RDte	Copper(II):NADP + oxidoreductase (electron-translocating)	2.0 cu2_e + nadph_c --> 2.0 cu1_e + h_c + nadp_c	STEAP3	"Transport, extracellular"	0	STEAP3 (5)	pubmed:26205815;pubmed:26285072;pubmed:26205815
TMFE3RDte	Iron(III):NADP + oxidoreductase (electron-translocating)	2.0 fe3_e + nadph_c --> 2.0 fe2_e + h_c + nadp_c	STEAP3	"Transport, extracellular"	0	STEAP3 (5)	pubmed:26285072;pubmed:26205815	"Primarily endosomal, but modeled here extracellular electron transport that can then be subsequently taken up due to lack of endosomal compartment. According to TCDB, Steap3 has been shown to function as a transmembrane electron shuttle, moving cytoplasmic electrons derived from NADPH across the lipid bilayer to the extracellular face where they are used to reduce Fe3 + to Fe2 + and potentially Cu2 + to Cu1 + (pubmed:26205815)"
TRIIODTHYt2	"3,3,3'-Triiodo-L-thyronine (T3) transport via facilitated diffusion"	triiodthy__L_c <=> triiodthy__L_e	(SLC7A5 and SLC3A2) or SLC16A10 or SLCO1A2	"Transport, extracellular"	0	SLC16A10(2);SLC3A2(4);SLC7A5(1)	pubmed:34925607;pubmed:4479710;pubmed:7915653
TUDCHOGTHABCte	ATP-binding Cassette (ABC) export of tauroursodeoxycholate with glutathione cotransport	tudchola_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + tudchola_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
TUDCHOLAte	Transport of tauroursodeoxycholate	tudchola_e <=> tudchola_c	SLCO1A2	"Transport, extracellular"	0
VALALANaEx	L-valine/L-alanine Na-dependent exchange (Val-L in)	na1_e + ala__L_c + val__L_e --> na1_c + ala__L_e + val__L_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0		pubmed:7055559		MAR05613
VATPASEte	V-type proton ATPase	atp_c + h2o_c + 4.0 h_c --> adp_c + 5.0 h_e + pi_c	(ATP6V1A and ATP6V1B2 and ATP6V1C1 and ATP6V1D and ATP6V1E1 and ATP6V1F and ATP6V1G1 and ATP6V1H) and (ATP6V0A1 and ATP6V0B and ATP6V0C and ATP6V0D1 and ATP6V0E1 and ATP6AP1 and ATP6AP2)	"Transport, extracellular"	0	ATP6AP1 (6);ATP6V0A1 (10);ATP6V0C (4);ATP6V1A (21);ATP6V1B2 (18);ATP6V1C1 (4);ATP6V1D (13);ATP6V1E1 (15);ATP6V1F (7);ATP6V1G1 (13);ATP6V1H (11)	pubmed:7796469
ICDHy	Isocitrate dehydrogenase (NADP)	icit_c + nadp_c --> akg_c + co2_c + nadph_c	IDH1 or IDH2	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	0	IDH1 (17)	pubmed:27813142;pubmed:4429550
MDH	Malate dehydrogenase	mal__L_c + nad_c <=> h_c + nadh_c + oaa_c	PHGDH or MDH1 or MDH2 	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	0	MDH1 (16);PHGDH (2)	pubmed:13988699;pubmed:27813142;pubmed:7138916
OAADC	Oxaloacetate decarboxylase	h_c + oaa_c --> co2_c + pyr_c	ME1 or FAHD1	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	0		pubmed:27554084;pubmed:27813142;pubmed:5553730;pubmed:7138916
NEDD8E1ACT	NEDD8:[E1 NEDD8-activating enzyme] ligase (AMP-forming)	atp_c + h2o_c + nedd8_c + e1nd8act_cys__L_c --> amp_c + h_c + ppi_c + nedd8Se1nd8act_cys__L_c	NEDD8 and (UBA3 and NAE1)	Ubiquitin mediated proteolysis	0		pubmed:12740388
NEDD8E1E2T	S-[E1 NEDD8-activating enzyme]-L-cysteine:[E2 NEDD8-conjugating enzyme] NEDD8-protein transferase	nedd8Se1nd8act_cys__L_c + e2nd8conj_cys__L_c --> e1nd8act_cys__L_c + nedd8Se2nd8conj_cys__L_c	NEDD8 and UBE2M	Ubiquitin mediated proteolysis	0		pubmed:12740388
NEDD8E2CONJT	S-[NEDD8-protein]-yl-[E2 NEDD8-conjugating enzyme]-L-cysteine:[cullin protein] NEDD8-protein transferase	cullin_lys__L_c + nedd8Se2nd8conj_cys__L_c --> cullin_nedd8lys_c + e2nd8conj_cys__L_c	NEDD8 and (RBX1 and CUL1 and SKP1 and CAND1)	Ubiquitin mediated proteolysis	0		pubmed:12740388
POLYUBBPL	Proteolysis of Polyubiquitin-B	polyubb_c --> 3 ubiquitin_c	UBB and USP5	Ubiquitin mediated proteolysis	0		pubmed:7851534;pubmed:26235645	"Primarily endosomal, but modeled here extracellular electron transport that can then be subsequently taken up due to lack of endosomal compartment. According to TCDB, Steap3 has been shown to function as a transmembrane electron shuttle, moving cytoplasmic electrons derived from NADPH across the lipid bilayer to the extracellular face where they are used to reduce Fe3 + to Fe2 + and potentially Cu2 + to Cu1 + (pubmed:26205815)"
UBIQE1ACT	ubiquitin:[E1 ubiquitin-activating enzyme] ligase (AMP-forming)	atp_c + e1act_cys__L_c + h2o_c + ubiquitin_c --> amp_c + h_c + ppi_c + ubiqSe1act_cys__L_c	UBA1 or UBA6	Ubiquitin mediated proteolysis	0	UBA1 (21);UBA6 (9)	pubmed:15095787;pubmed:21508250;pubmed:34564533;pubmed:7721801
UBIQE1E2T	S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine:[E2 ubiquitin-conjugating enzyme] ubiquitinyl transferase	e2conj_cys__L_c + ubiqSe1act_cys__L_c --> e1act_cys__L_c + ubiqSe2conj_cys__L_c	UBE2L3 or CDC34 or (UBE2N and (UBE2V1 or UBE2V2))	Ubiquitin mediated proteolysis	0	CDC34 (5);UBE2L3 (15)	pubmed:15095787;pubmed:21508250;pubmed:34564533;pubmed:7721801
UBIQE1T	[E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine:L-lysine ubiquitinyl transferase ([E3 ubiquitin transferase]-independent)	accprot_lys__L_c + ubiqSe1act_cys__L_c --> accprot_monoubiqlys_c + e1act_cys__L_c	UBE2O or CDC34	Ubiquitin mediated proteolysis	0	CDC34 (5);UBE2O (16)	pubmed:15095787;pubmed:21508250;pubmed:34564533;pubmed:7721801
UBIQE2CONJT	[E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine:[acceptor protein] ubiquitin transferase	accprot_lys__L_c + ubiqSe2conj_cys__L_c --> accprot_ubiqlys_c + e2conj_cys__L_c	UBR4 or HUWE1 or (UBAC1 and RNF123) or (RBX1 and CUL1 and SKP1 and FBXO4) or (RBX1 and CUL1 and SKP1 and FBXO7) or (RBX1 and CUL1 and SKP1 and FBXL20) or (RBX1 and CUL2 and ELOB and ELOC) or (RBX1 and CUL5 and ELOB and ELOC) or (RBX1 and CUL3 and KLHL18) or (RBX1 and CUL4A and DDB1 and DCAF6) or (RBX1 and CUL4B and DDB1 and DCAF6) or (RBX1 and CUL4A and DDB1 and DCAF11) or (RBX1 and CUL4B and DDB1 and DCAF11) or (RBX1 and CUL4A and DDB1 and DCAF7) or (RBX1 and CUL4B and DDB1 and DCAF7) or TRIM58	Ubiquitin mediated proteolysis	0	CAND1 (18);CUL1 (18);HUWE1 (16);RBX1 (11);RNF123 (19);SKP1 (19);UBAC1 (18);UBR4 (20)	pubmed:15095787;pubmed:21508250;pubmed:34564533;pubmed:7721801
MMALNDHx	(S)-methylmalonate semialdehyde:NAD + oxidoreductase	h2o_c + nad_c + 2mop_c --> 2.0 h_c + nadh_c + mmaln_c	ALDH9A1 or ALDH3A2	"Valine, leucine, and isoleucine metabolism"	0				MAR04797
PYDXPPe	Pyridoxal 5-phosphate phosphatase	h2o_e + pydx5p_e --> pi_e + pydx_e	ALPL	Vitamin B6 metabolism	0		pubmed:1322411;pubmed:14522954;pubmed:7448195;pubmed:8125926;pubmed:9252787
AVITE1RCYTB5R	Reduction of alpha-tocopherol radical via L-ascorbate	avite1r_c + focytb5_c + h_c --> avite1_c + ficytb5_c	(CYB5R3 and CYB5B) or (CYB5R3 and CYB5A)	Vitamin E metabolism	0	CYB5A (10);CYB5B (9);CYB5R3 (21)	pubmed:8388377
