complexes	complex	subunits	reactions	genes	coefficients	cofactors	notes	stoichiometry	compartment	molar_mass
cplx_HOMODIMER_Nt5c_pc	cplx_HOMODIMER_Nt5c	protein_Nt5c_pc	NICHYD;NMNHYD;NTD2AMP;NTD2CMP;NTD2GMP;NTD2UMP;NTDDIMP;NTDDAMP;NTDDGMP;NTDDUMP;NTDDTMP	Nt5c	2			protein_Nt5c_pc(2)	pc	46138.39799999997
cplx_HOMOTETRAMER_Nt5c2_pc	cplx_HOMOTETRAMER_Nt5c2	protein_Nt5c2_pc	NICHYD;NTDIMP;NMNHYD;NTDAMP;NTDGMP;4PYRNN;CMPINSPT;AMPINSPT;DGMPGSNPT;DGMPINSPT;DIMPGSNPT;DIMPINSPT;IMGPT;NTDXMP;NTDDIMP;NTDDGMP;NTDSAMP;NTDSZMP;NTDZMP;UMPINSPT;RBVIMPT;RBVNTD	Nt5c2	4			protein_Nt5c2_pc(4)	pc	259179.7760000011
cplx_MONOMER_Nt5c3_pc	cplx_MONOMER_Nt5c3	protein_Nt5c3_pc	NTDUMP;DTMPCYTDPT;DTMPURIPT;DCMPCYTDPT;DCMPURIPT;DUMPCYTDPT;DUMPURIPT;NTDDUMP;NTDDCMP;NTDCMP;NTDDTMP;UMPCYTDPT	Nt5c3	1			protein_Nt5c3_pc(1)	pc	37248.825000000055
cplx_MONOMER_Nudt2_pc	cplx_MONOMER_Nudt2	protein_Nudt2_pc	AP4AH1;GP4AH1	Nudt2	1		ASSUMED MONOMER	protein_Nudt2_pc(1)	pc	16985.232999999993
cplx_MONOMER_Nudt3_pc	cplx_MONOMER_Nudt3	protein_Nudt3_pc	AP4AH1;AP5AH1;AP6AH1;PPA2	Nudt3	1			protein_Nudt3_pc(1)	pc	19027.338999999996
cplx_MONOMER_Nudt4_pc	cplx_MONOMER_Nudt4	protein_Nudt4_pc	5INS7P5PP;AP6AH2;PRPPPP	Nudt4	1			protein_Nudt4_pc(1)	pc	20153.626000000004
cplx_HOMODIMER_Nudt5_pc	cplx_HOMODIMER_Nudt5	protein_Nudt5_pc	ADPMNDP;ADPRDP;ADPRUDP;ATPR5PT;ADPGLCDP	Nudt5	2			protein_Nudt5_pc(2)	pc	47952.05200000001
cplx_MONOMER_Oard1_pc	cplx_MONOMER_Oard1	protein_Oard1_pc	ADPRDACAC2;NADN2	Oard1	1		ASSUMED MONOMER	protein_Oard1_pc(1)	pc	17110.683999999983
cplx_HOMODIMER_Odc1_pc	cplx_HOMODIMER_Odc1	protein_Odc1_pc	ORNDC	Odc1	2			protein_Odc1_pc(2)	pc	102325.49800000034
cplx_MONOMER_Oga_pc	cplx_MONOMER_Oga	protein_Oga_pc	PROTS3OACGAMH;PROTT3OACGAMH	Oga	1			protein_Oga_pc(1)	pc	103117.20699999965
cplx_HOMOTRIMER_Ogt_pc	cplx_HOMOTRIMER_Ogt	protein_Ogt_pc	PROTSACGAMT;PROTTACGAMT	Ogt	3			protein_Ogt_pc(3)	pc	350806.655999999
cplx_MONOMER_Ogt_pc	cplx_MONOMER_Ogt	protein_Ogt_pc	PROTSACGAMT;PROTTACGAMT	Ogt	1			protein_Ogt_pc(1)	pc	116935.55199999968
cplx_MONOMER_Oxsr1_pc	cplx_MONOMER_Oxsr1	protein_Oxsr1_pc	PROTSK;PROTTK	Oxsr1	1		ASSUMED MONOMER	protein_Oxsr1_pc(1)	pc	58206.934000000256
cplx_HOMOTRIMER_P2rx1_pc	cplx_HOMOTRIMER_P2rx1	protein_P2rx1_pc	CA2t;NAt;Kt1	P2rx1	3			protein_P2rx1_pc(3)	pc	134572.38900000034
cplx_HOMOTRIMER_P2rx2_pc	cplx_HOMOTRIMER_P2rx2	protein_P2rx2_pc	CA2t;NAt;Kt1	P2rx2	3			protein_P2rx2_pc(3)	pc	161817.57000000044
cplx_HOMOTRIMER_P2rx7_pc	cplx_HOMOTRIMER_P2rx7	protein_P2rx7_pc	CA2t;NAt;Kt1	P2rx7	3			protein_P2rx7_pc(3)	pc	205196.37300000066
cplx_MONOMER_P4hb_pc	cplx_MONOMER_P4hb	protein_P4hb_pc	INSULINGTHOR	P4hb	1		ASSUMED MONOMER	protein_P4hb_pc(1)	pc	57023.66200000013
cplx_HETEROTETRAMER_Pafah1b2_Pafah1b1_pc	cplx_HETEROTETRAMER_Pafah1b2_Pafah1b1	protein_Pafah1b1_pc;protein_Pafah1b2_pc	PAFH	Pafah1b1;Pafah1b2	2;2			protein_Pafah1b1_pc(2);protein_Pafah1b2_pc(2)	pc	144483.35800000015
cplx_HETEROTETRAMER_Pafah1b2_Pafah1b3_Pafah1b1_pc	cplx_HETEROTETRAMER_Pafah1b2_Pafah1b3_Pafah1b1	protein_Pafah1b1_pc;protein_Pafah1b2_pc;protein_Pafah1b3_pc	PAFH	Pafah1b1;Pafah1b2;Pafah1b3	2;1;1			protein_Pafah1b1_pc(2);protein_Pafah1b2_pc(1);protein_Pafah1b3_pc(1)	pc	144759.44400000016
cplx_HETEROTETRAMER_Pafah1b3_Pafah1b1_pc	cplx_HETEROTETRAMER_Pafah1b3_Pafah1b1	protein_Pafah1b1_pc;protein_Pafah1b3_pc	PAFH	Pafah1b1;Pafah1b3	2;2			protein_Pafah1b1_pc(2);protein_Pafah1b3_pc(2)	pc	145035.53000000017
cplx_HOMOOCTOMER_Paics_pc	cplx_HOMOOCTOMER_Paics	protein_Paics_pc	AIRC;PRASCS	Paics	8			protein_Paics_pc(8)	pc	376045.44000000134
cplx_HOMODIMER_Pak2_pc	cplx_HOMODIMER_Pak2	protein_Pak2_pc	PROTSK;PROTTK	Pak2	2			protein_Pak2_pc(2)	pc	115841.46600000054
cplx_HOMODIMER_Pank2_pc	cplx_HOMODIMER_Pank2	protein_Pank2_pc	4PCYSK;PNTOK;PTTHK	Pank2	2			protein_Pank2_pc(2)	pc	100444.1500000004
cplx_HOMODIMER_Pank4_pc	cplx_HOMODIMER_Pank4	protein_Pank4_pc	PAN4PP	Pank4	2			protein_Pank4_pc(2)	pc	183028.40199999968
cplx_HOMOHEPTAMER_Panx1_pc	cplx_HOMOHEPTAMER_Panx1	protein_Panx1_pc	CA2t;NAt;SPMDtex2;ASPte;ATPte;Clt;GLUte;Kt1;GLCNte;It;NO3t	Panx1	7			protein_Panx1_pc(7)	pc	337160.8730000011
cplx_HOMODIMER_Park7_pc	cplx_HOMODIMER_Park7	protein_Park7_pc	PROTCDGLAC_D;PROTCDGLAC_L;PROTKDGLAC_D;PROTKDGLAC_L;PROTRDGLAC_D;PROTRDGLAC_L	Park7	2			protein_Park7_pc(2)	pc	40040.29599999999
cplx_HOMOTETRAMER_Pcbd1_pc	cplx_HOMOTETRAMER_Pcbd1	protein_Pcbd1_pc	THBPT4ACAMDASE	Pcbd1	4			protein_Pcbd1_pc(4)	pc	47933.79199999996
cplx_HOMOTETRAMER_Pcbd2_pc	cplx_HOMOTETRAMER_Pcbd2	protein_Pcbd2_pc	THBPT4ACAMDASE	Pcbd2	4			protein_Pcbd2_pc(4)	pc	59331.14399999996
cplx_MONOMER_Pck1_pc	cplx_MONOMER_Pck1	protein_Pck1_pc	PEPCK	Pck1	1			protein_Pck1_pc(1)	pc	69348.1590000002
cplx_MONOMER_Pcmt1_pc	cplx_MONOMER_Pcmt1	protein_Pcmt1_pc	PROTDMT_D;PROTISODMT_L	Pcmt1	1			protein_Pcmt1_pc(1)	pc	24634.189000000013
cplx_HOMODIMER_Pcyt1a_pc	cplx_HOMODIMER_Pcyt1a	protein_Pcyt1a_pc	CHLPCTD	Pcyt1a	2			protein_Pcyt1a_pc(2)	pc	83329.01200000016
cplx_HOMODIMER_Pcyt1b_pc	cplx_HOMODIMER_Pcyt1b	protein_Pcyt1b_pc	CHLPCTD	Pcyt1b	2			protein_Pcyt1b_pc(2)	pc	83787.30600000016
cplx_HOMODIMER_Pcyt2_pc	cplx_HOMODIMER_Pcyt2	protein_Pcyt2_pc	PETHCT	Pcyt2	2			protein_Pcyt2_pc(2)	pc	90453.02200000023
cplx_HOMODIMER_Pde1a_pc	cplx_HOMODIMER_Pde1a	protein_Pde1a_pc	PDEG	Pde1a	2			protein_Pde1a_pc(2)	pc	124654.61800000056
cplx_HOMODIMER_Pde2a_pc	cplx_HOMODIMER_Pde2a	protein_Pde2a_pc	PDEA;PDEG;PDEI	Pde2a	2			protein_Pde2a_pc(2)	pc	211153.09399999966
cplx_HOMODIMER_Pde3a_pc	cplx_HOMODIMER_Pde3a	protein_Pde3a_pc	PDEA;PDEG;PDEI	Pde3a	2			protein_Pde3a_pc(2)	pc	248981.26199999917
cplx_HOMODIMER_Pde3b_pc	cplx_HOMODIMER_Pde3b	protein_Pde3b_pc	PDEA;PDEG;PDEI	Pde3b	2			protein_Pde3b_pc(2)	pc	244233.1179999994
cplx_HOMODIMER_Pde4d_pc	cplx_HOMODIMER_Pde4d	protein_Pde4d_pc	PDEA;PDEI	Pde4d	2			protein_Pde4d_pc(2)	pc	169018.94200000045
cplx_HOMODIMER_Pde5a_pc	cplx_HOMODIMER_Pde5a	protein_Pde5a_pc	PDEG	Pde5a	2			protein_Pde5a_pc(2)	pc	196770.88599999962
cplx_HOMODIMER_Pde9a_pc	cplx_HOMODIMER_Pde9a	protein_Pde9a_pc	PDEG	Pde9a	2			protein_Pde9a_pc(2)	pc	123244.85400000038
cplx_MONOMER_Pdia3_pc	cplx_MONOMER_Pdia3	protein_Pdia3_pc	INSULINGTHOR	Pdia3	1		ASSUMED MONOMER	protein_Pdia3_pc(1)	pc	56670.7900000001
cplx_MONOMER_Pdia4_pc	cplx_MONOMER_Pdia4	protein_Pdia4_pc	INSULINGTHOR	Pdia4	1		ASSUMED MONOMER	protein_Pdia4_pc(1)	pc	71958.52700000015
cplx_MONOMER_Pdia6_pc	cplx_MONOMER_Pdia6	protein_Pdia6_pc	INSULINGTHOR	Pdia6	1		ASSUMED MONOMER	protein_Pdia6_pc(1)	pc	48084.820000000196
cplx_HOMODIMER_Pdxk_pc	cplx_HOMODIMER_Pdxk	protein_Pdxk_pc	PYDAMK;PYDXK;PYDXNK	Pdxk	2			protein_Pdxk_pc(2)	pc	70017.70600000011
cplx_HOMODIMER_Pdxp_pc	cplx_HOMODIMER_Pdxp	protein_Pdxp_pc	PDXPP;PYDXPP;PYDAMPP	Pdxp	2			protein_Pdxp_pc(2)	pc	63013.09400000005
cplx_MONOMER_Pemt_pc	cplx_MONOMER_Pemt	protein_Pemt_pc	PENMT1;PENMT2;PENMT3	Pemt	1		ASSUMED MONOMER	protein_Pemt_pc(1)	pc	22582.254
cplx_HOMODIMER_Pepd_pc	cplx_HOMODIMER_Pepd	protein_Pepd_pc	APDPP;FPDPP;GPDPP;LPDPP;MPDPP;PPDPP;VPDPP	Pepd	2			protein_Pepd_pc(2)	pc	110024.41800000046
cplx_MONOMER_Pfas_pc	cplx_MONOMER_Pfas	protein_Pfas_pc	PRFGS	Pfas	1		ASSUMED MONOMER	protein_Pfas_pc(1)	pc	144592.742999999
cplx_HOMOTETRAMER_Pfkl_pc	cplx_HOMOTETRAMER_Pfkl	protein_Pfkl_pc	PFK	Pfkl	4			protein_Pfkl_pc(4)	pc	341424.4120000006
cplx_HETEROTETRAMER_Pfkl_Pfkm_M1l3_pc	cplx_HETEROTETRAMER_Pfkl_Pfkm_M1l3	protein_Pfkl_pc;protein_Pfkm_pc	PFK	Pfkl;Pfkm	3;1			protein_Pfkl_pc(3);protein_Pfkm_pc(1)	pc	341340.28800000064
cplx_HETEROTETRAMER_Pfkl_Pfkm_M2l2_pc	cplx_HETEROTETRAMER_Pfkl_Pfkm_M2l2	protein_Pfkl_pc;protein_Pfkm_pc	PFK	Pfkl;Pfkm	2;2			protein_Pfkl_pc(2);protein_Pfkm_pc(2)	pc	341256.16400000063
cplx_HETEROTETRAMER_Pfkl_Pfkm_M3l1_pc	cplx_HETEROTETRAMER_Pfkl_Pfkm_M3l1	protein_Pfkl_pc;protein_Pfkm_pc	PFK	Pfkl;Pfkm	1;3			protein_Pfkl_pc(1);protein_Pfkm_pc(3)	pc	341172.0400000006
cplx_HETEROTETRAMER_Pfkl_Pfkp_P1l3_pc	cplx_HETEROTETRAMER_Pfkl_Pfkp_P1l3	protein_Pfkl_pc;protein_Pfkp_pc	PFK	Pfkl;Pfkp	3;1			protein_Pfkl_pc(3);protein_Pfkp_pc(1)	pc	341520.67300000053
cplx_HETEROTETRAMER_Pfkl_Pfkp_P2l2_pc	cplx_HETEROTETRAMER_Pfkl_Pfkp_P2l2	protein_Pfkl_pc;protein_Pfkp_pc	PFK	Pfkl;Pfkp	2;2			protein_Pfkl_pc(2);protein_Pfkp_pc(2)	pc	341616.9340000005
cplx_HETEROTETRAMER_Pfkl_Pfkp_P3l1_pc	cplx_HETEROTETRAMER_Pfkl_Pfkp_P3l1	protein_Pfkl_pc;protein_Pfkp_pc	PFK	Pfkl;Pfkp	1;3			protein_Pfkl_pc(1);protein_Pfkp_pc(3)	pc	341713.1950000004
cplx_HOMOTETRAMER_Pfkm_pc	cplx_HOMOTETRAMER_Pfkm	protein_Pfkm_pc	PFK	Pfkm	4			protein_Pfkm_pc(4)	pc	341087.91600000067
cplx_HOMOTETRAMER_Pfkp_pc	cplx_HOMOTETRAMER_Pfkp	protein_Pfkp_pc	PFK	Pfkp	4			protein_Pfkp_pc(4)	pc	341809.4560000003
cplx_HOMODIMER_Pgam1_pc	cplx_HOMODIMER_Pgam1	protein_Pgam1_pc	DPGM;PGM	Pgam1	2			protein_Pgam1_pc(2)	pc	57661.41000000002
cplx_HOMODIMER_Pgd_pc	cplx_HOMODIMER_Pgd	protein_Pgd_pc	GND	Pgd	2			protein_Pgd_pc(2)	pc	106491.50400000038
cplx_MONOMER_Pgk1_pc	cplx_MONOMER_Pgk1	protein_Pgk1_pc	PGK;4PERK	Pgk1	1			protein_Pgk1_pc(1)	pc	44552.12800000012
cplx_MONOMER_Pgk2_pc	cplx_MONOMER_Pgk2	protein_Pgk2_pc	PGK;4PERK	Pgk2	1			protein_Pgk2_pc(1)	pc	44850.58300000014
cplx_MONOMER_Pgls_pc	cplx_MONOMER_Pgls	protein_Pgls_pc	PGL	Pgls	1			protein_Pgls_pc(1)	pc	27249.11900000002
cplx_MONOMER_Pgm1_pc	cplx_MONOMER_Pgm1	protein_Pgm1_pc	PGMTa	Pgm1	1			protein_Pgm1_pc(1)	pc	61413.5980000003
cplx_MONOMER_Pgm2_pc	cplx_MONOMER_Pgm2	protein_Pgm2_pc	PPM;PMANM;PGMT;PGMTa;PPM2	Pgm2	1			protein_Pgm2_pc(1)	pc	68736.02900000024
cplx_MONOMER_Pgm2l1_pc	cplx_MONOMER_Pgm2l1	protein_Pgm2l1_pc	G16BPS1;G16BPS2;M16BPS1;R15BPS1	Pgm2l1	1			protein_Pgm2l1_pc(1)	pc	70273.81700000014
cplx_MONOMER_Pgm3_pc	cplx_MONOMER_Pgm3	protein_Pgm3_pc	ACGAMPM	Pgm3	1		ASSUMED MONOMER	protein_Pgm3_pc(1)	pc	59441.08000000027
cplx_HOMODIMER_Pgp_pc	cplx_HOMODIMER_Pgp	protein_Pgp_pc	G3PP;4PERP;PROTYPP;2LACP_L;PGLYCP	Pgp	2			protein_Pgp_pc(2)	pc	69068.6800000001
cplx_HOMOTETRAMER_Phgdh_pc	cplx_HOMOTETRAMER_Phgdh	protein_Phgdh_pc	MDH;L2HGDHx;PGCD	Phgdh	4			protein_Phgdh_pc(4)	pc	226324.09600000107
cplx_MONOMER_Phospho1_pc	cplx_MONOMER_Phospho1	protein_Phospho1_pc	CHLP;ETHP;CHLPe;ETHPe	Phospho1	1		ASSUMED MONOMER	protein_Phospho1_pc(1)	pc	29912.927000000014
cplx_MONOMER_Phpt1_pc	cplx_MONOMER_Phpt1	protein_Phpt1_pc	PHPT1;PHPT2	Phpt1	1			protein_Phpt1_pc(1)	pc	13990.375999999993
cplx_MONOMER_Pi4k2a_pc	cplx_MONOMER_Pi4k2a	protein_Pi4k2a_pc	PI4K	Pi4k2a	1		ASSUMED MONOMER	protein_Pi4k2a_pc(1)	pc	54260.19100000016
cplx_MONOMER_Pi4ka_pc	cplx_MONOMER_Pi4ka	protein_Pi4ka_pc	PI4K	Pi4ka	1		ASSUMED MONOMER	protein_Pi4ka_pc(1)	pc	237030.66299999753
cplx_HOMOTRIMER_Piezo1_pc	cplx_HOMOTRIMER_Piezo1	protein_Piezo1_pc	CA2t;NAt;CD2t;Kt1;MG2tec;MN2t	Piezo1	3			protein_Piezo1_pc(3)	pc	875997.779999992
cplx_HOMODIMER_Pip4k2a_pc	cplx_HOMODIMER_Pip4k2a	protein_Pip4k2a_pc	PI5P4KA;PI5P4KG	Pip4k2a	2			protein_Pip4k2a_pc(2)	pc	92294.20000000017
cplx_HETERODIMER_Pip4k2ab_pc	cplx_HETERODIMER_Pip4k2ab	protein_Pip4k2a_pc;protein_Pip4k2b_pc	PI5P4KA;PI5P4KG	Pip4k2a;Pip4k2b	1;1			protein_Pip4k2a_pc(1);protein_Pip4k2b_pc(1)	pc	93464.62100000019
cplx_HETERODIMER_Pip4k2ac_pc	cplx_HETERODIMER_Pip4k2ac	protein_Pip4k2a_pc;protein_Pip4k2c_pc	PI5P4KA;PI5P4KG	Pip4k2a;Pip4k2c	1;1			protein_Pip4k2a_pc(1);protein_Pip4k2c_pc(1)	pc	93477.56300000021
cplx_HOMODIMER_Pip4k2b_pc	cplx_HOMODIMER_Pip4k2b	protein_Pip4k2b_pc	PI5P4KA;PI5P4KG	Pip4k2b	2			protein_Pip4k2b_pc(2)	pc	94635.04200000019
cplx_HETERODIMER_Pip4k2bc_pc	cplx_HETERODIMER_Pip4k2bc	protein_Pip4k2b_pc;protein_Pip4k2c_pc	PI5P4KA;PI5P4KG	Pip4k2b;Pip4k2c	1;1			protein_Pip4k2b_pc(1);protein_Pip4k2c_pc(1)	pc	94647.98400000023
cplx_HOMODIMER_Pip4k2c_pc	cplx_HOMODIMER_Pip4k2c	protein_Pip4k2c_pc	PI5P4KA;PI5P4KG	Pip4k2c	2			protein_Pip4k2c_pc(2)	pc	94660.92600000025
cplx_MONOMER_Pip4p1_pc	cplx_MONOMER_Pip4p1	protein_Pip4p1_pc	PI45P4P	Pip4p1	1		ASSUMED MONOMER	protein_Pip4p1_pc(1)	pc	30062.010999999995
cplx_MONOMER_Pip5k1a_pc	cplx_MONOMER_Pip5k1a	protein_Pip5k1a_pc	PI4P5K;PI34P5K;PI35P4K;PI3P4K;PI3P5K;PI5K	Pip5k1a	1		ASSUMED MONOMER	protein_Pip5k1a_pc(1)	pc	60490.29200000024
cplx_MONOMER_Pip5k1c_pc	cplx_MONOMER_Pip5k1c	protein_Pip5k1c_pc	PI4P5K;PI34P5K;PI35P4K;PI3P4K;PI3P5K;PI5K	Pip5k1c	1		ASSUMED MONOMER	protein_Pip5k1c_pc(1)	pc	72390.5320000002
cplx_HOMODIMER_Pisd_pc	cplx_HOMODIMER_Pisd	protein_Pisd_pc	PSDC	Pisd	2			protein_Pisd_pc(2)	pc	91888.66800000027
cplx_HOMOTETRAMER_Pklr_pc	cplx_HOMOTETRAMER_Pklr	protein_Pklr_pc	PYK;2LACK_L;PGLYCK	Pklr	4			protein_Pklr_pc(4)	pc	249224.27200000137
cplx_HOMOTETRAMER_Pkm_pc	cplx_HOMOTETRAMER_Pkm	protein_Pkm_pc	PYK;2LACK_L;PGLYCK	Pkm	4			protein_Pkm_pc(4)	pc	231377.65600000106
cplx_MONOMER_Pla2g4a_pc	cplx_MONOMER_Pla2g4a	protein_Pla2g4a_pc	PCPLA2;PCOPLA2;PCPPLA2;PEPPLA2;PAPLA2;PEPLA2;PSPLA2	Pla2g4a	1			protein_Pla2g4a_pc(1)	pc	85199.36200000014
cplx_MONOMER_Pla2g4b_pc	cplx_MONOMER_Pla2g4b	protein_Pla2g4b_pc	LPCLPLB;PCPLA2;PCOPLA2;PCPPLA2;PEPPLA2;PAPLA2;LPELPLB;PEPLA2;PSPLA2	Pla2g4b	1			protein_Pla2g4b_pc(1)	pc	88433.51100000013
cplx_COMPLEX_Vcp_Plaa_pc	cplx_COMPLEX_Vcp_Plaa	protein_Plaa_pc;protein_Vcp_pc	NTPA	Plaa;Vcp	1;6			protein_Plaa_pc(1);protein_Vcp_pc(6)	pc	622981.2470000003
cplx_MONOMER_Plcb2_pc	cplx_MONOMER_Plcb2	protein_Plcb2_pc	PI45PLC;PI4PLC;PIPLC	Plcb2	1			protein_Plcb2_pc(1)	pc	134525.09299999947
cplx_MONOMER_Plcb3_pc	cplx_MONOMER_Plcb3	protein_Plcb3_pc	PI45PLC;PI4PLC;PIPLC	Plcb3	1			protein_Plcb3_pc(1)	pc	139464.37099999943
cplx_MONOMER_Plcg1_pc	cplx_MONOMER_Plcg1	protein_Plcg1_pc	PI45PLC;PI4PLC;PIPLC	Plcg1	1			protein_Plcg1_pc(1)	pc	149631.66699999932
cplx_MONOMER_Pld1_pc	cplx_MONOMER_Pld1	protein_Pld1_pc	PCETHTP;PCPLD	Pld1	1		ASSUMED MONOMER	protein_Pld1_pc(1)	pc	123982.83199999951
cplx_MONOMER_Plscr1_pc	cplx_MONOMER_Plscr1	protein_Plscr1_pc	PCSCRt;PESCRt;PSSCRt;LPCSCRt	Plscr1	1		ASSUMED MONOMER	protein_Plscr1_pc(1)	pc	35901.48700000005
cplx_MONOMER_Plscr2_pc	cplx_MONOMER_Plscr2	protein_Plscr2_pc	PCSCRt;PESCRt;PSSCRt;LPCSCRt	Plscr2	1		ASSUMED MONOMER	protein_Plscr2_pc(1)	pc	34039.65500000002
cplx_MONOMER_Plscr4_pc	cplx_MONOMER_Plscr4	protein_Plscr4_pc	PCSCRt;PESCRt;PSSCRt;LPCSCRt	Plscr4	1		ASSUMED MONOMER	protein_Plscr4_pc(1)	pc	36573.770000000026
cplx_HOMODIMER_Pmm2_pc	cplx_HOMODIMER_Pmm2	protein_Pmm2_pc	PMANM	Pmm2	2			protein_Pmm2_pc(2)	pc	55306.71399999998
cplx_HOMOTRIMER_Pnp_pc	cplx_HOMOTRIMER_Pnp	protein_Pnp_pc	PNP2;PUNP3;PUNP5;PNP;PUNP4;PUNP6;PUNP7;RBVPNP;THIOGSNPNP	Pnp	3			protein_Pnp_pc(3)	pc	96812.25300000004
cplx_MONOMER_Pnpla6_pc	cplx_MONOMER_Pnpla6	protein_Pnpla6_pc	LPCLPLB;MAGL1;MAGL2	Pnpla6	1		ASSUMED MONOMER	protein_Pnpla6_pc(1)	pc	149540.0829999991
cplx_HOMODIMER_Pnpo_pc	cplx_HOMODIMER_Pnpo	protein_Pnpo_pc	PDX5PO;PYAM5PO	Pnpo	2			protein_Pnpo_pc(2)	pc	60234.050000000025
cplx_HOMODIMER_Ppa1_pc	cplx_HOMODIMER_Ppa1	protein_Ppa1_pc	PPA	Ppa1	2			protein_Ppa1_pc(2)	pc	65317.44000000008
cplx_HOMODIMER_Ppa2_pc	cplx_HOMODIMER_Ppa2	protein_Ppa2_pc	PPA	Ppa2	2			protein_Ppa2_pc(2)	pc	76222.34600000009
cplx_HOMOTRIMER_Ppcdc_pc	cplx_HOMOTRIMER_Ppcdc	protein_Ppcdc_pc	PPCDC	Ppcdc	3			protein_Ppcdc_pc(3)	pc	67025.784
cplx_HOMODIMER_Ppcs_pc	cplx_HOMODIMER_Ppcs	protein_Ppcs_pc	PPNCL3	Ppcs	2		ASSUMED MONOMER	protein_Ppcs_pc(2)	pc	67581.34000000008
cplx_MONOMER_Ppia_pc	cplx_MONOMER_Ppia	protein_Ppia_pc	PEPTDPROI	Ppia	1		ASSUMED MONOMER	protein_Ppia_pc(1)	pc	17972.202999999987
cplx_MONOMER_Ppib_pc	cplx_MONOMER_Ppib	protein_Ppib_pc	PEPTDPROI	Ppib	1		ASSUMED MONOMER	protein_Ppib_pc(1)	pc	23722.32300000001
cplx_MONOMER_Ppip5k2_pc	cplx_MONOMER_Ppip5k2	protein_Ppip5k2_pc	5PPINSP5P1K;INS6P1K	Ppip5k2	1		ASSUMED MONOMER	protein_Ppip5k2_pc(1)	pc	128430.65299999947
cplx_COMPLEX_Ppme1_Ppp2ca_pc	cplx_COMPLEX_Ppme1_Ppp2ca	protein_Ppme1_pc;protein_Ppp2ca_pc	PPMEPP2A	Ppme1;Ppp2ca	1;1			protein_Ppme1_pc(1);protein_Ppp2ca_pc(1)	pc	77842.7770000001
cplx_COMPLEX_Ppme1_Ppp2cb_pc	cplx_COMPLEX_Ppme1_Ppp2cb	protein_Ppme1_pc;protein_Ppp2cb_pc	PPMEPP2A	Ppme1;Ppp2cb	1;1			protein_Ppme1_pc(1);protein_Ppp2cb_pc(1)	pc	77808.6540000001
cplx_MONOMER_Ppp1ca_pc	cplx_MONOMER_Ppp1ca	protein_Ppp1ca_pc	PROTSPP;PROTTPP	Ppp1ca	1		ASSUMED MONOMER	protein_Ppp1ca_pc(1)	pc	37535.75700000005
cplx_MONOMER_Ppp1cb_pc	cplx_MONOMER_Ppp1cb	protein_Ppp1cb_pc	PROTSPP;PROTTPP	Ppp1cb	1		ASSUMED MONOMER	protein_Ppp1cb_pc(1)	pc	37182.50800000004
cplx_MONOMER_Ppp1cc_pc	cplx_MONOMER_Ppp1cc	protein_Ppp1cc_pc	PROTSPP;PROTTPP	Ppp1cc	1		ASSUMED MONOMER	protein_Ppp1cc_pc(1)	pc	36980.46600000002
cplx_HETERODIMER_Ppp2ca_Ppp2r1a_pc	cplx_HETERODIMER_Ppp2ca_Ppp2r1a	protein_Ppp2ca_pc;protein_Ppp2r1a_pc	PROTSPP;PROTTPP	Ppp2ca;Ppp2r1a	1;1			protein_Ppp2ca_pc(1);protein_Ppp2r1a_pc(1)	pc	100893.67100000035
cplx_HETEROTRIMER_Ppp2ca_Ppp2r1a_Ppp2r5b_pc	cplx_HETEROTRIMER_Ppp2ca_Ppp2r1a_Ppp2r5b	protein_Ppp2ca_pc;protein_Ppp2r1a_pc;protein_Ppp2r5b_pc	PROTSPP;PROTTPP	Ppp2ca;Ppp2r1a;Ppp2r5b	1;1;1			protein_Ppp2ca_pc(1);protein_Ppp2r1a_pc(1);protein_Ppp2r5b_pc(1)	pc	158231.2730000005
cplx_HETERODIMER_Ppp2ca_Ppp2r1b_pc	cplx_HETERODIMER_Ppp2ca_Ppp2r1b	protein_Ppp2ca_pc;protein_Ppp2r1b_pc	PROTSPP;PROTTPP	Ppp2ca;Ppp2r1b	1;1			protein_Ppp2ca_pc(1);protein_Ppp2r1b_pc(1)	pc	101507.34100000038
cplx_HETEROTRIMER_Ppp2ca_Ppp2r1b_Ppp2r5b_pc	cplx_HETEROTRIMER_Ppp2ca_Ppp2r1b_Ppp2r5b	protein_Ppp2ca_pc;protein_Ppp2r1b_pc;protein_Ppp2r5b_pc	PROTSPP;PROTTPP	Ppp2ca;Ppp2r1b;Ppp2r5b	1;1;1			protein_Ppp2ca_pc(1);protein_Ppp2r1b_pc(1);protein_Ppp2r5b_pc(1)	pc	158844.94300000052
cplx_HETERODIMER_Ppp2cb_Ppp2r1a_pc	cplx_HETERODIMER_Ppp2cb_Ppp2r1a	protein_Ppp2cb_pc;protein_Ppp2r1a_pc	PROTSPP;PROTTPP	Ppp2cb;Ppp2r1a	1;1			protein_Ppp2cb_pc(1);protein_Ppp2r1a_pc(1)	pc	100859.54800000036
cplx_HETEROTRIMER_Ppp2cb_Ppp2r1a_Ppp2r5b_pc	cplx_HETEROTRIMER_Ppp2cb_Ppp2r1a_Ppp2r5b	protein_Ppp2cb_pc;protein_Ppp2r1a_pc;protein_Ppp2r5b_pc	PROTSPP;PROTTPP	Ppp2cb;Ppp2r1a;Ppp2r5b	1;1;1			protein_Ppp2cb_pc(1);protein_Ppp2r1a_pc(1);protein_Ppp2r5b_pc(1)	pc	158197.1500000005
