Variables		Flux and Age	Flux and Age	Flux and BMI	Flux and BMI	Flux and Weight	Flux and Weight	Flux and Height	Flux and Height	Flux and Hemolysis.volume	Flux and Hemolysis.volume	Flux and Hemolysis.hct	Flux and Hemolysis.hct	Flux and Hemolysis.storage_total_hb	Flux and Hemolysis.storage_total_hb	Flux and Hemolysis.storage_pct_hemol	Flux and Hemolysis.storage_pct_hemol	Flux and Hemolysis.pink_total_hb	Flux and Hemolysis.pink_total_hb	Flux and Hemolysis.pink_pct_hemol	Flux and Hemolysis.pink_pct_hemol	Flux and Recall.Transfer.Storage.Hemolysis	Flux and Recall.Transfer.Storage.Hemolysis	Flux and Recall.Transfer.Osmotic.Hemolysis	Flux and Recall.Transfer.Osmotic.Hemolysis	Flux and Recall.Transfer.Oxidative.Hemolysis	Flux and Recall.Transfer.Oxidative.Hemolysis	Flux and Adjusted.Storage.Hemolysis	Flux and Adjusted.Storage.Hemolysis	Flux and Adjusted.Osmotic.Hemolysis	Flux and Adjusted.Osmotic.Hemolysis	Flux and Adjusted.Oxidative.Hemolysis	Flux and Adjusted.Oxidative.Hemolysis	Flux and CBC.WBC	Flux and CBC.WBC	Flux and CBC.RBC	Flux and CBC.RBC	Flux and CBC.HGB	Flux and CBC.HGB	Flux and CBC.HCT	Flux and CBC.HCT	Flux and CBC.MCV	Flux and CBC.MCV	Flux and CBC.RDW	Flux and CBC.RDW	Flux and CBC.PLT	Flux and CBC.PLT	Flux and Ferritin	Flux and Ferritin	subsystem	category
ARDNI2	ADI1	0.070594258855103	0.0023936784489174	-0.0864927312943642	0.0001971476932464	-0.1255252905083548	6.166572977527491e-08	-0.1209197960132271	1.85041843174079e-07	-0.0059591649724412	0.7979479553070773	0.3239230944793556	2.0992692689427303e-46	0.2210957828814524	6.753234485402393e-22	-0.0905420675710729	9.841742396624094e-05	-0.0300808957701408	0.196168049199339	-0.1392028632816927	1.8628668302286132e-09	-0.0511780784468528	0.0289723366390335	-0.1158053990983166	7.230419937396716e-07	-0.1248848579489988	8.96627516722963e-08	-0.0726069745276761	0.0018040527880219	-0.0652431967944994	0.0050193284241163	-0.0086829946775216	0.7499205879716506	-0.0057293001927198	0.8074506057341512	-0.0792578025545926	0.0007333466026682	-0.1084925319254103	3.678838567330683e-06	-0.0952587271454033	4.878454158348535e-05	0.0158590968203105	0.4998917026128507	0.0091200098979433	0.6980478217317098	0.1706197249591838	2.6411293695049585e-13	-0.0801235788168475	0.0005714987387298	Cysteine and methionine metabolism	Amino acid metabolism
RNAMt	SLC29A1	0.0649613862527513	0.0052117547783331	-0.1452924802607926	3.4966863021584564e-10	-0.1474084201147814	1.922930438614449e-10	-0.0641409852313823	0.005810439799512	0.0285974771769291	0.2191548875643642	0.3348422865114954	1.1840451158569705e-49	0.2152562089304134	8.191540704982513e-21	-0.1124794586664039	1.2758130730275728e-06	-0.0577179497606211	0.0130797432861922	-0.0656244197039844	0.0047692365609306	-0.036111210735403	0.12345694876267	-0.0779666950788353	0.0008688602895084	-0.150295923505985	1.1495726966830663e-10	-0.1007766640719912	1.4456055971234327e-05	-0.0069735628778429	0.7644953220189229	-0.0788748349629039	0.0037330474580509	0.0299151935928024	0.2030805346108061	-0.0767907271967527	0.0010702703399287	-0.0069548573607521	0.7673440083768045	-0.0262356289294025	0.2643326622628678	0.1050114554629356	7.48567174539827e-06	-0.0963905564381867	3.959070538737653e-05	0.1272982088379055	5.4132805080543516e-08	0.0131462712578761	0.572536664817852	Transport, extracellular	Transport reactions
2DURIt	SLC29A1	-0.0210634844032584	0.3654799032083715	-0.1729611167762786	7.058517893859947e-14	-0.1635501008753407	1.5088390412592096e-12	-0.0277859966117827	0.2325182541646712	0.0780681361809788	0.0007825950624383	0.3844792255458573	3.638829796219286e-66	0.2711160319544911	1.6956425092303038e-32	-0.2003041193372881	3.75107736052922e-18	-0.0153327198114424	0.5100747000001087	-0.0509302737145851	0.0285714864764933	-0.0963553393706231	3.812621727326347e-05	-0.0320300942696881	0.1718643147524391	-0.2887654358361691	2.6161953954216023e-36	-0.1878617572692721	4.072441780885448e-16	0.0139044494771956	0.550271014009061	0.0156564683761657	0.5654551538879928	-0.0182737266895016	0.4369247619995794	-0.1124964935918616	1.5815445028332262e-06	0.0098838100613075	0.6741567882836985	-0.057839656337875	0.0137988500988231	0.1020256098744509	1.3530411768838117e-05	-0.1151905080005033	8.816278556020305e-07	0.094333821752096	5.776396790090703e-05	0.0299761699441449	0.1980953689240789	Transport, extracellular	Transport reactions
THYMDt	SLC29A1	-0.0210634844032584	0.3654799032083715	-0.1729611167762786	7.058517893859947e-14	-0.1635501008753407	1.5088390412592096e-12	-0.0277859966117827	0.2325182541646712	0.0780681361809788	0.0007825950624383	0.3844792255458573	3.638829796219286e-66	0.2711160319544911	1.6956425092303038e-32	-0.2003041193372881	3.75107736052922e-18	-0.0153327198114424	0.5100747000001087	-0.0509302737145851	0.0285714864764933	-0.0963553393706231	3.812621727326347e-05	-0.0320300942696881	0.1718643147524391	-0.2887654358361691	2.6161953954216023e-36	-0.1878617572692721	4.072441780885448e-16	0.0139044494771956	0.550271014009061	0.0156564683761657	0.5654551538879928	-0.0182737266895016	0.4369247619995794	-0.1124964935918616	1.5815445028332262e-06	0.0098838100613075	0.6741567882836985	-0.057839656337875	0.0137988500988231	0.1020256098744509	1.3530411768838117e-05	-0.1151905080005033	8.816278556020305e-07	0.094333821752096	5.776396790090703e-05	0.0299761699441449	0.1980953689240789	Transport, extracellular	Transport reactions
2DGSNt	SLC29A1	-0.0208568455919078	0.3702032991668874	-0.1727966484919627	7.457790584765197e-14	-0.1633329965654777	1.6159462609581314e-12	-0.0277392893214166	0.2333046364359393	0.0780179553770408	0.0007887501779263	0.3848666768850766	2.6320100848359976e-66	0.2718194860130754	1.155969993427209e-32	-0.1999280990717451	4.342026561872905e-18	-0.0154500901217815	0.5068410997382671	-0.0507994064733741	0.0289831188975247	-0.0959367478523636	4.121233333596925e-05	-0.0321583084375829	0.1701538440935792	-0.2879869064263569	4.095179735317638e-36	-0.1874038710997902	4.81016475076655e-16	0.0142720992133786	0.5397769055357317	0.0154804601948929	0.5698342674230361	-0.0174534943705177	0.4577861974096243	-0.1116312342341031	1.9027402539642564e-06	0.0099288614675102	0.6727575310530673	-0.0573984878626907	0.0145397589435651	0.1013167806099246	1.553532128098107e-05	-0.1152645955641391	8.674104085767487e-07	0.094703735966292	5.399954280526881e-05	0.0296117427558178	0.2036064112072393	Transport, extracellular	Transport reactions
AGDC	AMDHD2	0.0656490239788967	0.0047534894064322	-0.1172434803556482	4.323446622245206e-07	-0.1369996722358198	3.353021049597293e-09	-0.08779165092119	0.0001576085121863	0.0534147628211828	0.0216587735201051	0.3587237919314593	3.127233096004008e-57	0.2776419300954146	4.642438411390906e-34	-0.0806935655078146	0.0005216653782666	-0.042525811318071	0.0675938075599188	-0.1023209015570175	1.04713567086834e-05	-0.0749175091090433	0.0013777628793464	-0.0919429932651119	8.525367538158454e-05	-0.1326167312150508	1.3438218148158896e-08	-0.0631967949642356	0.0066196559040269	-0.0197859439860566	0.3952843936650476	-0.0723191484119763	0.0078560435015529	0.0343624343312183	0.1437005095046642	-0.0649222086307866	0.0056994039413538	-0.0088119273465766	0.7077713034701891	-0.0229957187998457	0.3279129751898053	0.0680056597628843	0.0037772016067425	-0.094383358210515	5.724583604313276e-05	0.1464554434213435	3.758134211528696e-10	-0.0411172661456835	0.0774497649316553	Amino sugar and nucleotide sugar metabolism	Carbohydrate metabolism
PROTSACGAMT	OGT	0.0776959191813444	0.0008293315717407	-0.1360780950761721	4.275764552786404e-09	-0.1501897968094099	8.64745871464609e-11	-0.0753368090894315	0.0011910202393149	0.0465736140212798	0.0453002858655123	0.4216155743720862	1.5368320795357078e-80	0.3165179988341881	2.820431274980094e-44	-0.1069194241963375	4.171571214407249e-06	-0.0255322585420862	0.2726298645501868	-0.1150153376890423	7.142960320040004e-07	-0.0685570981086948	0.0034226597803935	-0.1045779820281243	7.753605488832047e-06	-0.1841623343888926	2.3515521554806168e-15	-0.0904222809356183	0.0001005390899396	-0.0239699505152211	0.3030664010324536	-0.0542155532358295	0.0464120817257552	0.0307187007399537	0.1912034546751232	-0.052448165845275	0.0255761115273498	-0.0175350985507121	0.4556860140444845	-0.0276412598473593	0.2395810271348853	0.0563352601363427	0.016471083906638	-0.0686426074209053	0.0034625058107463	0.141326148658327	1.5211018712832701e-09	-0.0228519047647876	0.3265772944388825	Protein modification	Other
PROTTACGAMT	OGT	0.0776959191813444	0.0008293315717407	-0.1360780950761721	4.275764552786404e-09	-0.1501897968094099	8.64745871464609e-11	-0.0753368090894315	0.0011910202393149	0.0465736140212798	0.0453002858655123	0.4216155743720862	1.5368320795357078e-80	0.3165179988341881	2.820431274980094e-44	-0.1069194241963375	4.171571214407249e-06	-0.0255322585420862	0.2726298645501868	-0.1150153376890423	7.142960320040004e-07	-0.0685570981086948	0.0034226597803935	-0.1045779820281243	7.753605488832047e-06	-0.1841623343888926	2.3515521554806168e-15	-0.0904222809356183	0.0001005390899396	-0.0239699505152211	0.3030664010324536	-0.0542155532358295	0.0464120817257552	0.0307187007399537	0.1912034546751232	-0.052448165845275	0.0255761115273498	-0.0175350985507121	0.4556860140444845	-0.0276412598473593	0.2395810271348853	0.0563352601363427	0.016471083906638	-0.0686426074209053	0.0034625058107463	0.141326148658327	1.5211018712832701e-09	-0.0228519047647876	0.3265772944388825	Protein modification	Other
CHLP	PHOSPHO1	0.1043384203993298	6.970870488874236e-06	-0.1507046519113637	7.446102388031842e-11	-0.1567614394812341	1.2329777580717116e-11	-0.0646117383286699	0.0054597472046959	0.0624205964939313	0.0072711904642471	0.4883269706456683	2.398762828707113e-111	0.3729696237406943	4.5086513264725436e-62	-0.1245993182543498	7.905129256577474e-08	-0.0458559892047228	0.0487264760435557	-0.0867955928595015	0.0001871728245694	-0.0751083105863719	0.0013392172498725	-0.0843172013594011	0.0003157445103993	-0.1978854459325107	1.5544994749910382e-17	-0.0981534098398565	2.4067314100604503e-05	0.0174686160745837	0.4529557322661789	-0.0445251242501439	0.1019960024933251	0.0228209221134882	0.3316041470060806	-0.0328612572688156	0.1620419189300205	-0.0024856198695965	0.9157933990892096	-0.0100974265660375	0.6675321160121679	0.0441056400001025	0.0605059229091259	-0.08594854704952	0.0002493977122094	0.1498210204438401	1.4616450241279538e-10	-0.0323298608537059	0.1651062313058751	Glycerophospholipid metabolism	Lipid metabolism
AICAK	ADK	0.1433968560654495	5.93102391633407e-10	-0.0799198667605525	0.0005842948064982	-0.079542364310575	0.0006204654265818	-0.0366188730861634	0.1155687720733416	0.0217452839492699	0.3501634543439951	0.3984049499092321	2.422399459044601e-71	0.3640840590911757	5.038945864540225e-59	-0.0779914719224538	0.0007998654908819	-0.018558874388243	0.425250912786408	0.0385874627205757	0.0972554439337209	-0.0872351659035942	0.0001936552813549	0.0322264307843442	0.1692502439480348	-0.1179855430298306	4.441177973845422e-07	-0.0557002323383923	0.0167224451299294	0.1205020239696684	2.0403528519514389e-07	-0.1222258226678531	6.681240573391668e-06	0.0438187611652304	0.0621999405217696	-0.0941487654270385	5.9739109847721067e-05	0.042438442800331	0.0709074954923561	0.0231502664926763	0.3246716745184295	0.1857078515222342	1.5983797079203836e-15	-0.1520548259443218	7.71752451199517e-11	0.0933190151753093	6.940730531217477e-05	-0.0133073194226746	0.5678414634506671	Purine metabolism	Nucleotide metabolism
GLPASE1	PYGB;PYGL;PYGM	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Starch and sucrose metabolism	Carbohydrate metabolism
GLPASE2	PYGB;PYGL;PYGM	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Starch and sucrose metabolism	Carbohydrate metabolism
RNAMHt	SLC29A1	0.0660703013700199	0.0044910604951122	-0.1425251776658823	7.544716716371334e-10	-0.1431809242762646	6.296202893053418e-10	-0.0620854298092524	0.0075914230661014	0.0319567115084019	0.169693863805835	0.3419263554566182	7.834495540766411e-52	0.2229700574762038	2.98531651859072e-22	-0.110226137205765	2.0762949469781333e-06	-0.0589435147609714	0.01126481625173	-0.0575643906268327	0.0133244614151819	-0.0340568248874006	0.146296959711961	-0.0732622676984177	0.0017576585259895	-0.1436305203491343	7.417776086490694e-10	-0.098739362668476	2.1500602386837417e-05	0.0018724997955568	0.9358862641863592	-0.0757435164132914	0.0053624025370098	0.0243787502430869	0.2996506937722444	-0.0754891378587143	0.0013009837621599	-0.001200563838836	0.9592698482470056	-0.0214418547417109	0.3616617717966409	0.1064712330559739	5.571980547854115e-06	-0.1010662568098195	1.6309324593941802e-05	0.1223119565670474	1.764737564862569e-07	0.0128327941652915	0.581728233306393	Transport, extracellular	Transport reactions
LDOPAMT	COMT	0.0939739244261394	5.209829975598667e-05	-0.1712009995297358	1.268351637705412e-13	-0.1709815763522829	1.3638999001375286e-13	-0.063662211199267	0.006187796261276	0.0319606762483892	0.1696408936693441	0.4055590619372711	4.232378639381889e-74	0.2958934914611976	1.166518031292511e-38	-0.1177224074943236	3.961489941242025e-07	-0.035593395238818	0.1261278037846388	-0.1494302847819342	1.0772324596001063e-10	-0.0798911083653235	0.0006441204537176	-0.1468162575052436	3.074922257755041e-10	-0.2178585026993812	5.2778085272210335e-21	-0.0929439049705232	6.38222546234946e-05	-0.0576376439517071	0.0132072219760225	-0.0952322121347651	0.0004587052445143	0.0054116853069299	0.8179323680604724	-0.0429913845238072	0.0673063580775302	-0.0266004661583666	0.2577451458346742	-0.0305131347322846	0.1941922727629898	0.0382841142842157	0.1032843877754254	-0.0501928579869735	0.032641820532167	0.1562619021275307	2.258898667324946e-11	-0.021277760352455	0.361012490652569	Phenylalanine, tyrosine and tryptophan metabolism	Amino acid metabolism
AMGLSDASEa	AGL	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Starch and sucrose metabolism	Carbohydrate metabolism
GLDBRAN	AGL	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Starch and sucrose metabolism	Carbohydrate metabolism
PROTKTnAgGALT	C1GALT1;C1GALT1C1	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Protein modification	Other
PROTSTnAgGALT	C1GALT1;C1GALT1C1	0.0722339802898442	0.0018888163991845	-0.1111302029266331	1.6768640989470057e-06	-0.1100061053389973	2.1353294697205885e-06	-0.0241628073827092	0.2991916314493679	0.0399435553278559	0.0860465055406001	0.4037486308233484	2.1421424595398703e-73	0.31867255185004	6.874927667260708e-45	-0.1168883978814333	4.787838101834101e-07	-0.0178845185435428	0.4422688481965258	-0.050150477910274	0.0311004447980267	-0.0859369078696303	0.0002411534213154	-0.0571928580187048	0.0146497714152111	-0.1387704348790044	2.739346053969727e-09	-0.0919680945782155	7.619690323250646e-05	0.0401861520083841	0.0841558213751777	-0.0242405654481323	0.373486837907385	0.0577242257497313	0.0139894170905042	0.0054903153955285	0.8153343497037796	-0.0023426700963179	0.9206196960766752	-0.0024917188458876	0.9155875520011392	-0.0042606454260493	0.8561783431233132	-0.0601284727191067	0.0104649686781747	0.1299598829481465	2.827081252657465e-08	-0.0614903276475875	0.0082434429238617	Protein modification	Other
